,Seat,First_name,Last_name,Party,Votes,Year,Won,Election_date,First_Name,Last_Name,Est,Age_Semester
237,DISTRICT A,SARA,NETTLE,STUDENTS PARTY,225,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
238,DISTRICT A,BRANDON,LAINES,STUDENTS PARTY,230,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
239,DISTRICT A,KEVIN,BOWIE,STUDENTS PARTY,248,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
240,DISTRICT A,DYLAN,FISHER,SWAMP,2128,2013,TRUE,FALL,NA,NA,SYSTEM,3
241,DISTRICT A,LEAH,MILLER,SWAMP,2103,2013,TRUE,FALL,NA,NA,SYSTEM,3
242,DISTRICT A,NADIA,KEMAL,SWAMP,2049,2013,TRUE,FALL,NA,NA,SYSTEM,3
243,DISTRICT A,CHRISTINA,FORD,STUDENTS PARTY,261,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
244,DISTRICT A, ZOEY,CAWIEZELL,SWAMP,2153,2013,TRUE,FALL,NA,NA,SYSTEM,3
245,DISTRICT A, ELIZABETH,FECHTEL,SWAMP,2148,2013,TRUE,FALL,NA,NA,SYSTEM,3
246,DISTRICT A, SABRINA,PHILIPP,SWAMP,2050,2013,TRUE,FALL,NA,NA,SYSTEM,3
247,DISTRICT A, KRISTINA,MCDONALD,SWAMP,2054,2013,TRUE,FALL,NA,NA,SYSTEM,3
248,DISTRICT A, DANIELLE,HOROSH,SWAMP,2048,2013,TRUE,FALL,NA,NA,SYSTEM,3
249,DISTRICT A,RACHEL,MCGOVERN,STUDENTS PARTY,258,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
250,DISTRICT A,KATHERINE,BURNS,STUDENTS PARTY,317,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
251,DISTRICT A,NIGEL,WOODFORK,STUDENTS PARTY,227,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
252,DISTRICT A,HANNAH,KERN,SWAMP,2070,2014,TRUE,FALL,NA,NA,SYSTEM,5
253,DISTRICT A,LEAH,MILLER,SWAMP,2048,2014,TRUE,FALL,NA,NA,SYSTEM,5
254,DISTRICT A,CARTER,LONG,SWAMP,2031,2014,TRUE,FALL,NA,NA,SYSTEM,5
255,DISTRICT A,JENNY,CLEMENTS,SWAMP,2027,2014,TRUE,FALL,NA,NA,SYSTEM,5
256,DISTRICT A,SMITH,MEYERS,SWAMP,1980,2014,TRUE,FALL,NA,NA,SYSTEM,5
257,DISTRICT A,JACKIE,SMITH,SWAMP,1973,2014,TRUE,FALL,NA,NA,SYSTEM,5
258,DISTRICT A,JOSEPH,MICHAELS,SWAMP,1958,2014,TRUE,FALL,NA,NA,SYSTEM,5
259,DISTRICT A,KYLIE,WERK,SWAMP,1955,2014,TRUE,FALL,NA,NA,SYSTEM,5
260,DISTRICT A,NADIR,RECHKA,SWAMP,1883,2014,TRUE,FALL,NA,NA,SYSTEM,5
261,DISTRICT A,BISWAS,RIJAL,ACCESS,452,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
262,DISTRICT A,FRANCO,TORRE,ACCESS,470,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
263,DISTRICT A,TAISHA ,SAINTIL,ACCESS,480,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
264,DISTRICT A,AKIL,REYNOLDS,ACCESS,485,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
265,DISTRICT A,JEO,PRAKASH,ACCESS,491,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
266,DISTRICT A,DESTIN,MURPHY,ACCESS,504,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
267,DISTRICT A,COURTNEY,THOMAS,ACCESS,509,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
268,DISTRICT A,DANIELA,LOZANO,ACCESS,545,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
269,DISTRICT A,BROOKE,AZZARO,ACCESS,559,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
270,DISTRICT A,BEN,WEINER,IMPACT,2550,2015,TRUE,FALL,NA,NA,SYSTEM,1
271,DISTRICT A,SUSAN,WEBSTER,IMPACT,2556,2015,TRUE,FALL,NA,NA,SYSTEM,1
272,DISTRICT A,JASON,RICHARDS,IMPACT,2560,2015,TRUE,FALL,NA,NA,SYSTEM,1
273,DISTRICT A,KYLIE,WERK,IMPACT,2587,2015,TRUE,FALL,NA,NA,SYSTEM,1
274,DISTRICT A,SMITH,MEYERS,IMPACT,2588,2015,TRUE,FALL,NA,NA,SYSTEM,1
275,DISTRICT A,CATER,LONG,IMPACT,2603,2015,TRUE,FALL,NA,NA,SYSTEM,1
276,DISTRICT A,JENNY,CLEMENTS,IMPACT,2632,2015,TRUE,FALL,NA,NA,SYSTEM,1
277,DISTRICT A,HALEY ,SMITH,IMPACT,2639,2015,TRUE,FALL,NA,NA,SYSTEM,1
278,DISTRICT A,AUSTIN ,CHAMPOUX,IMPACT,2680,2015,TRUE,FALL,NA,NA,SYSTEM,1
279,DISTRICT A,WAYNE,SELOGY,IMPACT,2363,2016,TRUE,FALL,NA,NA,SYSTEM,3
280,DISTRICT A,TREVOR,SCHAETTLE,IMPACT,2405,2016,TRUE,FALL,NA,NA,SYSTEM,3
281,DISTRICT A,OMARLEY,SPENCE,IMPACT,2414,2016,TRUE,FALL,NA,NA,SYSTEM,3
282,DISTRICT A,SMITH,MEYERS,IMPACT,2473,2016,TRUE,FALL,NA,NA,SYSTEM,3
283,DISTRICT A,NOAH,CELLURA,IMPACT,2492,2016,TRUE,FALL,NA,NA,SYSTEM,3
284,DISTRICT A,JAKE,FELDER,IMPACT,2526,2016,TRUE,FALL,NA,NA,SYSTEM,3
285,DISTRICT A,SARA,DAOU,IMPACT,2531,2016,TRUE,FALL,NA,NA,SYSTEM,3
286,DISTRICT A,AUSTIN,CHAMPOUX,IMPACT,2603,2016,TRUE,FALL,NA,NA,SYSTEM,3
287,DISTRICT A,EMILY,DEMPSEY,IMPACT,2635,2016,TRUE,FALL,NA,NA,SYSTEM,3
288,DISTRICT A,ISABELLA,ALFONSO,IMPACT,2727,2016,TRUE,FALL,NA,NA,SYSTEM,3
289,DISTRICT A,WILLIAM,FELIN,INSPIRE,589,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
290,DISTRICT A,CHRISTOPHER,FAWAZ,INSPIRE,603,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
291,DISTRICT A,SHILOH,MCPHERSON,INSPIRE,604,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
292,DISTRICT A,GOUTHAMI,GADAMSETTY,INSPIRE,633,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
293,DISTRICT A,FIONA,TENNYSON,INSPIRE,634,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
294,DISTRICT A,JOCELYN,KUH,INSPIRE,636,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
295,DISTRICT A,RAYAN,MCDONALD,INSPIRE,647,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
296,DISTRICT A,MARK,DAVIS,INSPIRE,706,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
297,DISTRICT A,MEGAN,ELLINGHAUSEN,INSPIRE,772,2017,FALSE,FALL,NA,NA,INDEPENDENT,1
298,DISTRICT A,BRIAN,ROBUSTO,IMPACT,1939,2017,TRUE,FALL,NA,NA,SYSTEM,5
299,DISTRICT A,DYLAN,SANTALO,IMPACT,1961,2017,TRUE,FALL,NA,NA,SYSTEM,5
300,DISTRICT A,DAKOTA,STANFORD,IMPACT,2033,2017,TRUE,FALL,NA,NA,SYSTEM,5
301,DISTRICT A,EMILY,WASHLEER,IMPACT,2062,2017,TRUE,FALL,NA,NA,SYSTEM,5
302,DISTRICT A,CARLY,RITTERBAND,IMPACT,2106,2017,TRUE,FALL,NA,NA,SYSTEM,5
303,DISTRICT A,DANIELLE,GROSSE,IMPACT,2116,2017,TRUE,FALL,NA,NA,SYSTEM,5
304,DISTRICT A,EMILY,DUNSON,IMPACT,2169,2017,TRUE,FALL,NA,NA,SYSTEM,5
305,DISTRICT A,AMANDA,HOLLOWAY,IMPACT,2197,2017,TRUE,FALL,NA,NA,SYSTEM,5
306,DISTRICT A,EMILY,DEMPSEY,IMPACT,2291,2017,TRUE,FALL,NA,NA,SYSTEM,5
307,DISTRICT B,AVI,MIZRAHI,SUN,297,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
308,DISTRICT B,ROBERT,FROST,SUN,299,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
309,DISTRICT B,THADDEUS,PHILLIPS,SUN,304,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
310,DISTRICT B,MATT,AUSMAN,SUN,307,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
311,DISTRICT B,BRIAN,SASSER,SUN,311,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
312,DISTRICT B,ANDREA,SASSER,SUN,331,2000,FALSE,FALL,NA,NA,INDEPENDENT,1
313,DISTRICT B,EDWARD,KING,IMPACT,382,2000,TRUE,FALL,NA,NA,SYSTEM,1
314,DISTRICT B,JUSTIN,LUNA,IMPACT,391,2000,TRUE,FALL,NA,NA,SYSTEM,1
315,DISTRICT B,ANDREW,LINDSAY,IMPACT,393,2000,TRUE,FALL,NA,NA,SYSTEM,1
316,DISTRICT B,JARRETT,HOFFMAN,IMPACT,396,2000,TRUE,FALL,NA,NA,SYSTEM,1
317,DISTRICT B,CARY,HIGH,IMPACT,410,2000,TRUE,FALL,NA,NA,SYSTEM,1
318,DISTRICT B,KYLE,JONES,IMPACT,436,2000,TRUE,FALL,NA,NA,SYSTEM,1
319,DISTRICT B,TED,PAYTON,FUSION,374,2001,TRUE,FALL,NA,NA,SYSTEM,2
320,DISTRICT B,JUSTIN,LUNA,FUSION,375,2001,TRUE,FALL,NA,NA,SYSTEM,2
321,DISTRICT B,JAMES,DUNTON,FUSION,380,2001,TRUE,FALL,NA,NA,SYSTEM,2
322,DISTRICT B,CHRIS,CARMODY,FUSION,381,2001,TRUE,FALL,NA,NA,SYSTEM,2
323,DISTRICT B,SCOTT,BARR,FUSION,389,2001,TRUE,FALL,NA,NA,SYSTEM,2
324,DISTRICT B,JOHN,ROBERTS,INDEPENDENT,144,2002,FALSE,FALL,NA,NA,INDEPENDENT,NA
325,DISTRICT B,JIMMY,DUNTON,IGNITE,266,2002,TRUE,FALL,NA,NA,SYSTEM,2
326,DISTRICT B,SEAN,MARCUS,IGNITE,269,2002,TRUE,FALL,NA,NA,SYSTEM,2
327,DISTRICT B,DANIEL,WRENNE,IGNITE,271,2002,TRUE,FALL,NA,NA,SYSTEM,2
328,DISTRICT B,BRAD,SATILL,IGNITE,272,2002,TRUE,FALL,NA,NA,SYSTEM,2
329,DISTRICT B,BRYSON,RIDGEWAY,IGNITE,284,2002,TRUE,FALL,NA,NA,SYSTEM,2
330,DISTRICT B,CESAR,NUNEZ,INDEPENDENT,46,2003,FALSE,FALL,NA,NA,INDEPENDENT,NA
331,DISTRICT B,AMY,STEINER,INDEPENDENT,74,2003,FALSE,FALL,NA,NA,INDEPENDENT,NA
332,DISTRICT B,ZACH,WEST,STUDENT ALLIANCE,84,2003,FALSE,FALL,NA,NA,INDEPENDENT,2
333,DISTRICT B,TOM,MCMAHON,STUDENT ALLIANCE,89,2003,FALSE,FALL,NA,NA,INDEPENDENT,2
334,DISTRICT B,ERIN,GEHANT,STUDENT ALLIANCE,96,2003,FALSE,FALL,NA,NA,INDEPENDENT,2
335,DISTRICT B,MICHAEL,DYER,STUDENT ALLIANCE,103,2003,FALSE,FALL,NA,NA,INDEPENDENT,2
336,DISTRICT B,ALISON,MOSS,STUDENT ALLIANCE,117,2003,FALSE,FALL,NA,NA,INDEPENDENT,2
337,DISTRICT B,MICHAEL,SCHUSTER,IGNITE,383,2003,TRUE,FALL,NA,NA,SYSTEM,3
338,DISTRICT B,IVAN,LECHOWICH,IGNITE,398,2003,TRUE,FALL,NA,NA,SYSTEM,3
339,DISTRICT B,BRYSON,RIDGWAY,IGNITE,404,2003,TRUE,FALL,NA,NA,SYSTEM,3
340,DISTRICT B,DJ,DAILEY,IGNITE,410,2003,TRUE,FALL,NA,NA,SYSTEM,3
341,DISTRICT B,SCOTT,KENNELLY,IGNITE,412,2003,TRUE,FALL,NA,NA,SYSTEM,3
342,DISTRICT B,JOHN,HARRISON,IGNITE,413,2003,TRUE,FALL,NA,NA,SYSTEM,3
343,DISTRICT B,CHAD,FEARS,INDEPENDENT,116,2004,FALSE,FALL,NA,NA,INDEPENDENT,NA
344,DISTRICT B,ELDA,AUXILIARIARE,ACCESS,258,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
345,DISTRICT B,MATTHEW,CHAMOFF,ACCESS,267,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
346,DISTRICT B,CHRISTINE,CHAN,ACCESS,271,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
347,DISTRICT B,RYAN,NELSON,ACCESS,276,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
348,DISTRICT B,JASON,LUTIN,ACCESS,279,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
349,DISTRICT B,BRYSON,RIDGEWAY,ACCESS,280,2004,TRUE,FALL,NA,NA,INDEPENDENT,2
350,DISTRICT B,RYAN,NELSON,GATOR,525,2005,TRUE,FALL,NA,NA,SYSTEM,2
351,DISTRICT B,REBECCA,GUERRA,GATOR,524,2005,TRUE,FALL,NA,NA,SYSTEM,2
352,DISTRICT B,RYAN,MOSELEY,GATOR,522,2005,TRUE,FALL,NA,NA,SYSTEM,2
353,DISTRICT B,BRIAN,DEVLIN,GATOR,499,2005,TRUE,FALL,NA,NA,SYSTEM,2
354,DISTRICT B,MIKE,PATRONE,GATOR,496,2005,TRUE,FALL,NA,NA,SYSTEM,2
355,DISTRICT B,JASON,LUTIN,GATOR,493,2005,TRUE,FALL,NA,NA,SYSTEM,2
356,DISTRICT B,ALFRED,LOJO,GATOR,481,2005,TRUE,FALL,NA,NA,SYSTEM,2
357,DISTRICT B,SEAN,MCNEALY,IMPACT,165,2005,FALSE,FALL,NA,NA,INDEPENDENT,2
358,DISTRICT B,SHALIZ,PROUKAVIANI,IMPACT,159,2005,FALSE,FALL,NA,NA,INDEPENDENT,2
359,DISTRICT B,VINCENT,MASSARO,IMPACT,152,2005,FALSE,FALL,NA,NA,INDEPENDENT,2
360,DISTRICT B,CJ,DULBERGER,IMPACT,148,2005,FALSE,FALL,NA,NA,INDEPENDENT,2
361,DISTRICT B,ALLEN,QUETONE,IMPACT,146,2005,FALSE,FALL,NA,NA,INDEPENDENT,2
362,DISTRICT B,SEAN,CUBILLOS,INDEPENDENT,129,2005,FALSE,FALL,NA,NA,INDEPENDENT,NA
363,DISTRICT B,KRISTIN,COLEMAN,SWAMP,631,2006,TRUE,FALL,NA,NA,SYSTEM,2
364,DISTRICT B,CHRISTOPHER,DENTON,SWAMP,614,2006,TRUE,FALL,NA,NA,SYSTEM,2
365,DISTRICT B,ANDREW,SHAPIRO,SWAMP,611,2006,TRUE,FALL,NA,NA,SYSTEM,2
366,DISTRICT B,KEVIN,REILLY,SWAMP,607,2006,TRUE,FALL,NA,NA,SYSTEM,2
367,DISTRICT B,ADAM,ROSEN,SWAMP,606,2006,TRUE,FALL,NA,NA,SYSTEM,2
368,DISTRICT B,JOHN,BRETT,SWAMP,593,2006,TRUE,FALL,NA,NA,SYSTEM,2
369,DISTRICT B,DAVID,DRESCHER,SWAMP,581,2006,TRUE,FALL,NA,NA,SYSTEM,2
370,DISTRICT B,JEN,COHEN,ACTION,151,2006,FALSE,FALL,NA,NA,INDEPENDENT,1
371,DISTRICT B,ROSEMARIE,CLOUSTON,ACTION,132,2006,FALSE,FALL,NA,NA,INDEPENDENT,1
372,DISTRICT B,RYAN,DAY,ACTION,131,2006,FALSE,FALL,NA,NA,INDEPENDENT,1
373,DISTRICT B,ANDRE,ROMANA,ACTION,111,2006,FALSE,FALL,NA,NA,INDEPENDENT,1
374,DISTRICT B,BRYAN,GRIFFIN,INDEPENDENT,197,2007,FALSE,FALL,NA,NA,INDEPENDENT,NA
375,DISTRICT B,KEVIN,REILLY,GATOR,641,2007,TRUE,FALL,NA,NA,SYSTEM,2
376,DISTRICT B,THOMAS,COCKRIEL,GATOR,645,2007,TRUE,FALL,NA,NA,SYSTEM,2
377,DISTRICT B,JOSHUA,MONROE,GATOR,649,2007,TRUE,FALL,NA,NA,SYSTEM,2
378,DISTRICT B,CHRISTOPHER,DENTON,GATOR,658,2007,TRUE,FALL,NA,NA,SYSTEM,2
379,DISTRICT B,JORDAN,JOHNSON,GATOR,671,2007,TRUE,FALL,NA,NA,SYSTEM,2
380,DISTRICT B,MICHAEL,COHEN,GATOR,675,2007,TRUE,FALL,NA,NA,SYSTEM,2
381,DISTRICT B,ALEXA,JENNINGS,GATOR,834,2008,TRUE,FALL,NA,NA,SYSTEM,4
382,DISTRICT B,ERIC,RUSSEL,GATOR,815,2008,TRUE,FALL,NA,NA,SYSTEM,4
383,DISTRICT B,JORDAN,JOHNSON,GATOR,809,2008,TRUE,FALL,NA,NA,SYSTEM,4
384,DISTRICT B,THOMAS,COCKRIEL,GATOR,805,2008,TRUE,FALL,NA,NA,SYSTEM,4
385,DISTRICT B,JOE,SEABROOK,GATOR,791,2008,TRUE,FALL,NA,NA,SYSTEM,4
386,DISTRICT B,MITCH,ULMAN,GATOR,780,2008,TRUE,FALL,NA,NA,SYSTEM,4
387,DISTRICT B,RANDALL,ABBOTT,GATOR,778,2008,TRUE,FALL,NA,NA,SYSTEM,4
388,DISTRICT B,CAIN,NORRIS,ORANGE & BLUE,353,2008,FALSE,FALL,NA,NA,INDEPENDENT,2
389,DISTRICT B,GRAHAM,CLARK,ORANGE & BLUE,347,2008,FALSE,FALL,NA,NA,INDEPENDENT,2
390,DISTRICT B,STERLING,DAVENPORT,ORANGE & BLUE,345,2008,FALSE,FALL,NA,NA,INDEPENDENT,2
391,DISTRICT B,TRAVIS,PILLOW,ORANGE & BLUE,344,2008,FALSE,FALL,NA,NA,INDEPENDENT,2
392,DISTRICT B,ELI,GOODMAN,ORANGE & BLUE,343,2008,FALSE,FALL,NA,NA,INDEPENDENT,2
393,DISTRICT B,DAVID,GOLDFARB,ORANGE & BLUE,337,2008,FALSE,FALL,NA,NA,INDEPENDENT,2
394,DISTRICT B,JORDAN,SHARPSHAIR,ORANGE & BLUE,329,2008,FALSE,FALL,NA,NA,INDEPENDENT,2
395,DISTRICT B,DIANA,CHU,STUDENT,105,2008,FALSE,FALL,NA,NA,INDEPENDENT,1
396,DISTRICT B,DEVON,GRIMME,STUDENT,77,2008,FALSE,FALL,NA,NA,INDEPENDENT,1
397,DISTRICT B,EMILY,JONES,UNITE,837,2009,TRUE,FALL,NA,NA,SYSTEM,2
398,DISTRICT B,MICAH,LEWIS,UNITE,817,2009,TRUE,FALL,NA,NA,SYSTEM,2
399,DISTRICT B,JAKE,SILVOLA-FINCH,UNITE,810,2009,TRUE,FALL,NA,NA,SYSTEM,2
400,DISTRICT B,STEPHEN,LEARY,UNITE,808,2009,TRUE,FALL,NA,NA,SYSTEM,2
401,DISTRICT B,GARRICK,HARDING,UNITE,804,2009,TRUE,FALL,NA,NA,SYSTEM,2
402,DISTRICT B,TJ,VILLAMIL,UNITE,801,2009,TRUE,FALL,NA,NA,SYSTEM,2
403,DISTRICT B,THOMAS,HILTON,UNITE,799,2009,TRUE,FALL,NA,NA,SYSTEM,2
404,DISTRICT B,ANDREW,DAECHSEL,UNITE,792,2009,TRUE,FALL,NA,NA,SYSTEM,2
405,DISTRICT B,CHRIS,JACOBS,PROGRESS,180,2009,FALSE,FALL,NA,NA,INDEPENDENT,2
406,DISTRICT B,ANDREW,HART,PROGRESS,177,2009,FALSE,FALL,NA,NA,INDEPENDENT,2
407,DISTRICT B,ALEJANDRO,VELEZ,PROGRESS,167,2009,FALSE,FALL,NA,NA,INDEPENDENT,2
408,DISTRICT B,KARIM,KHAN,PROGRESS,161,2009,FALSE,FALL,NA,NA,INDEPENDENT,2
409,DISTRICT B,KIRAN,MOHAMMAD,PROGRESS,154,2009,FALSE,FALL,NA,NA,INDEPENDENT,2
410,DISTRICT B,STERLING,DAVENPORT,ORANGE & BLUE,130,2009,FALSE,FALL,NA,NA,INDEPENDENT,4
411,DISTRICT B,BRANDON,GAGNE,ORANGE & BLUE,128,2009,FALSE,FALL,NA,NA,INDEPENDENT,4
412,DISTRICT B,JUSTIN,FISCH,INDEPENDENT,176,2010,FALSE,FALL,NA,NA,INDEPENDENT,NA
413,DISTRICT B,MATT,MOUNTJOY,UNITE,760,2010,TRUE,FALL,NA,NA,SYSTEM,4
414,DISTRICT B,ANDY,SCHEIN,UNITE,761,2010,TRUE,FALL,NA,NA,SYSTEM,4
415,DISTRICT B,TJ,VILLAMIL,UNITE,768,2010,TRUE,FALL,NA,NA,SYSTEM,4
416,DISTRICT B,ALBERT,KAMINSKY,UNITE,769,2010,TRUE,FALL,NA,NA,SYSTEM,4
417,DISTRICT B,DAVID,NEUKAMM,UNITE,780,2010,TRUE,FALL,NA,NA,SYSTEM,4
418,DISTRICT B,PATRICK,MURPHY,UNITE,781,2010,TRUE,FALL,NA,NA,SYSTEM,4
419,DISTRICT B,MICAH,LEWIS,UNITE,782,2010,TRUE,FALL,NA,NA,SYSTEM,4
420,DISTRICT B,ALBIE,KAMINSKY,UNITE,723,2011,TRUE,FALL,NA,NA,SYSTEM,6
421,DISTRICT B,DANIEL,LANDESBERG,UNITE,687,2011,TRUE,FALL,NA,NA,SYSTEM,6
422,DISTRICT B,JAKE,KING,UNITE,685,2011,TRUE,FALL,NA,NA,SYSTEM,6
423,DISTRICT B,ROB,WHEELER,UNITE,681,2011,TRUE,FALL,NA,NA,SYSTEM,6
424,DISTRICT B,JASON,TIEMEIER,UNITE,678,2011,TRUE,FALL,NA,NA,SYSTEM,6
425,DISTRICT B,ANDY,MASON,UNITE,668,2011,TRUE,FALL,NA,NA,SYSTEM,6
426,DISTRICT B,ANDY,SCHEIN,UNITE,666,2011,TRUE,FALL,NA,NA,SYSTEM,6
427,DISTRICT B,CAYMAN,WEIMER,UNITE,664,2011,TRUE,FALL,NA,NA,SYSTEM,6
428,DISTRICT B,AUSTIN,SHERMAN,SWAMP,668,2012,TRUE,FALL,NA,NA,SYSTEM,1
429,DISTRICT B,JOSH,COMITER,SWAMP,658,2012,TRUE,FALL,NA,NA,SYSTEM,1
430,DISTRICT B,DANIEL,LANDESBERG,SWAMP,657,2012,TRUE,FALL,NA,NA,SYSTEM,1
431,DISTRICT B,CAYMAN,WEIMER,SWAMP,654,2012,TRUE,FALL,NA,NA,SYSTEM,1
432,DISTRICT B,MITCHELL,ELDER,SWAMP,651,2012,TRUE,FALL,NA,NA,SYSTEM,1
433,DISTRICT B,ABRAHAM,CARRYL,SWAMP,647,2012,TRUE,FALL,NA,NA,SYSTEM,1
434,DISTRICT B,TRUMAN,WILLIAMS,SWAMP,646,2012,TRUE,FALL,NA,NA,SYSTEM,1
435,DISTRICT B,JOY,MINCHIN,STUDENTS PARTY,222,2012,FALSE,FALL,NA,NA,INDEPENDENT,1
436,DISTRICT B,ALBERT,LUCAS,STUDENTS PARTY,205,2012,FALSE,FALL,NA,NA,INDEPENDENT,1
437,DISTRICT B,ALEJANDRO,DE LOS SANTOS,STUDENTS PARTY,204,2012,FALSE,FALL,NA,NA,INDEPENDENT,1
438,DISTRICT B,CODY,STARLING,STUDENTS PARTY,201,2012,FALSE,FALL,NA,NA,INDEPENDENT,1
439,DISTRICT B,JOE,ANDREOLI,STUDENTS PARTY,200,2012,FALSE,FALL,NA,NA,INDEPENDENT,1
440,DISTRICT B,JASON,WALDMAN,STUDENTS PARTY,199,2012,FALSE,FALL,NA,NA,INDEPENDENT,1
441,DISTRICT B, JOSEPH,MICHAELS,SWAMP,799,2013,TRUE,FALL,NA,NA,SYSTEM,3
442,DISTRICT B, BRADLEY,BEAN,SWAMP,816,2013,TRUE,FALL,NA,NA,SYSTEM,3
443,DISTRICT B, SPENCER,CORRENTI,SWAMP,806,2013,TRUE,FALL,NA,NA,SYSTEM,3
444,DISTRICT B, TIMOTHY,CARNEY,SWAMP,800,2013,TRUE,FALL,NA,NA,SYSTEM,3
445,DISTRICT B, AUSTIN,SHERMAN,SWAMP,766,2013,TRUE,FALL,NA,NA,SYSTEM,3
446,DISTRICT B, ALEX,SUGARMAN,SWAMP,792,2013,TRUE,FALL,NA,NA,SYSTEM,3
447,DISTRICT B,CHARLES,JORDAN,STUDENTS PARTY,117,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
448,DISTRICT B,CODY,STARLING,STUDENTS PARTY,111,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
449,DISTRICT B,JOSEPH (JOE),ANDREOLI,STUDENTS PARTY,143,2013,FALSE,FALL,NA,NA,INDEPENDENT,3
450,DISTRICT B, JOSHUA,GOLDSMITH,SWAMP,789,2013,TRUE,FALL,NA,NA,SYSTEM,3
451,DISTRICT B,HANNAH,RODDENBERRY,SWAMP,673,2014,TRUE,FALL,NA,NA,SYSTEM,5
452,DISTRICT B,DREW,BAKER,SWAMP,669,2014,TRUE,FALL,NA,NA,SYSTEM,5
453,DISTRICT B,JOEL,RIVERA,SWAMP,666,2014,TRUE,FALL,NA,NA,SYSTEM,5
454,DISTRICT B,MITCHELL,LAMORIELLO,SWAMP,656,2014,TRUE,FALL,NA,NA,SYSTEM,5
455,DISTRICT B,DAVIS,BEAN,SWAMP,655,2014,TRUE,FALL,NA,NA,SYSTEM,5
456,DISTRICT B,GRANT,ECHOLS,SWAMP,648,2014,TRUE,FALL,NA,NA,SYSTEM,5
457,DISTRICT B,JONAH,STEIN,SWAMP,636,2014,TRUE,FALL,NA,NA,SYSTEM,5
458,DISTRICT B,EVAN,MORRIS,INDEPENDENT,134,2014,FALSE,FALL,NA,NA,INDEPENDENT,NA
459,DISTRICT B,VIET,DOANVO,ACCESS,181,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
460,DISTRICT B,PRANAV,REDDY,ACCESS,194,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
461,DISTRICT B,CHASE,WERTHER,ACCESS,204,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
462,DISTRICT B,DAVID,ROJAS,ACCESS,212,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
463,DISTRICT B,TYLER,RICHARDS,ACCESS,217,2015,FALSE,FALL,NA,NA,INDEPENDENT,2
464,DISTRICT B,WILL,WORTH,IMPACT,882,2015,TRUE,FALL,NA,NA,SYSTEM,1
465,DISTRICT B,WILSON,TRAWICK,IMPACT,884,2015,TRUE,FALL,NA,NA,SYSTEM,1
466,DISTRICT B,SEAN,TITUS,IMPACT,886,2015,TRUE,FALL,NA,NA,SYSTEM,1
467,DISTRICT B,BRIGGS,NOUN,IMPACT,900,2015,TRUE,FALL,NA,NA,SYSTEM,1
468,DISTRICT B,JAKE,FELDER,IMPACT,909,2015,TRUE,FALL,NA,NA,SYSTEM,1
469,DISTRICT B,AVERY,SMITH,IMPACT,916,2015,TRUE,FALL,NA,NA,SYSTEM,1
470,DISTRICT B,JACOB,HALLOWAY,IMPACT,918,2015,TRUE,FALL,NA,NA,SYSTEM,1
471,DISTRICT B,BRETT,OEHRLE,IMPACT,676,2016,TRUE,FALL,NA,NA,SYSTEM,3
472,DISTRICT B,WILLIAM,HEDMAN,IMPACT,707,2016,TRUE,FALL,NA,NA,SYSTEM,3
473,DISTRICT B,ANDREW,LO,IMPACT,721,2016,TRUE,FALL,NA,NA,SYSTEM,3
